Position,Track Name
125,Young Dumb & Broke
126,Legends
127,Mine
128,Vaina Loca
129,HUMBLE.
130,Mob Ties
131,Ball For Me (feat. Nicki Minaj)
132,There's No Way (feat. Julia Michaels)
133,Nowadays (feat. Landon Cube)
134,Open Letter
135,Boo'd Up
136,Let You Love Me
137,Candy Paint
138,JAPAN
139,goosebumps
140,Black & White
141,Chanel (Go Get It) [feat. Gunna & Lil Baby]
142,I'm Upset
143,Let It All Work Out
144,Legend
145,Roll In Peace (feat. XXXTENTACION)
146,The Middle
147,Always Remember Us This Way
148,Murder On My Mind
149,Back To You - From 13 Reasons Why – Season 2 Soundtrack
150,BUTTERFLY EFFECT
151,Walk It Talk It
152,My Jeans (Lil Baby & Gunna feat. Young Thug)
153,Bounce Out With That
154,Location
155,Red Roses (feat. Landon Cube)
156,Not Alike (feat. Royce Da 5'9)
157,PICK IT UP (feat. A$AP Rocky)
158,Fall
159,Call Out My Name
160,Thunder
161,Life Goes On
162,Tequila
163,Leave The City
164,Speechless
165,Ned Flanders (feat. A$AP Ferg)
166,Problems
167,Style Stealer (Lil Baby & Gunna)
168,RAP DEVIL
169,REMEDY
170,Believer
171,I'm a Mess
172,You Say
173,Let You Down
174,Shoota (feat. Lil Uzi Vert)
175,Nephew (feat. Lil Pump)
176,Seals Pills (Lil Baby & Gunna)
177,Open Safe
178,Body (feat. brando)
179,Powerglide (feat. Juicy J) - From SR3MM
180,Heaven
181,Freestyle
182,"King's Dead (with Kendrick Lamar, Future & James Blake)"
183,Hittas
184,Beautiful Crazy
185,Bank Account
186,Simple
187,Havana (feat. Young Thug)
188,SWISH
189,idontwannabeyouanymore
190,1-800-273-8255
191,Took His Time
192,All The Stars (with SZA)
193,Narcos
194,Best Part (feat. Daniel Caesar)
195,Stir Fry
196,Silence
197,The Way Life Goes (feat. Oh Wonder)
198,Betrayed
199,No Rest
200,All Mine
1,God's Plan
2,Stir Fry
3,Pray For Me (with Kendrick Lamar)
4,Mine
5,rockstar
6,Finesse - Remix; feat. Cardi B
7,Narcos
8,The Middle
9,I Fall Apart
10,All The Stars (with SZA)
11,Ric Flair Drip (& Metro Boomin)
12,Bartier Cardi (feat. 21 Savage)
13,LOVE. FEAT. ZACARI.
14,Havana (feat. Young Thug)
15,Never Be the Same
16,Say Something
17,No Limit
18,PICK IT UP (feat. A$AP Rocky)
19,Let You Down
20,MotorSport
21,Meant to Be (feat. Florida Georgia Line)
22,Sky Walker (feat. Travis Scott)
23,Him & I (with Halsey)
24,XO TOUR Llif3
25,Betrayed
26,Candy Paint
27,Codeine Dreaming (feat. Lil Wayne)
28,IDGAF
29,Plain Jane
30,Walk It Talk It
31,HUMBLE.
32,"Let Me Go (with Alesso, Florida Georgia Line & watt)"
33,Bank Account
34,Congratulations
35,Young Dumb & Broke
36,River (feat. Ed Sheeran)
37,"King's Dead (with Kendrick Lamar, Future & James Blake)"
38,Nowadays (feat. Landon Cube)
39,Perfect
40,Rewrite The Stars
41,Sick Boy
42,Filthy
43,1-800-273-8255
44,Bodak Yellow
45,Diplomatic Immunity
46,I Get The Bag (feat. Migos)
47,New Rules
48,BBO (Bad Bitches Only)
49,Gucci Gang
50,Wanted You (feat. Lil Uzi Vert)
51,Notice Me
52,Too Good At Goodbyes
53,Location
54,Roll In Peace (feat. XXXTENTACION)
55,This Is Me
56,Wolves
57,goosebumps
58,Jocelyn Flores
59,Thunder
60,BUTTERFLY EFFECT
61,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"
62,Bounce Out With That
63,Tell Me You Love Me
64,Silence
65,Fuck Love (feat. Trippie Redd)
66,New Freezer (feat. Kendrick Lamar)
67,KEKE
68,The Way Life Goes (feat. Oh Wonder)
69,Red Roses (feat. Landon Cube)
70,Unforgettable
71,DNA.
72,Man of the Woods
73,Bad At Love
74,Sorry Not Sorry
75,Rubbin Off The Paint
76,Gang Gang
77,End Game
78,Redbone
79,Slippery (feat. Gucci Mane)
80,Drowning (feat. Kodak Black)
81,She Loves Control
82,What Lovers Do (feat. SZA)
83,Shape of You
84,Go Flex
85,I Miss You (feat. Julia Michaels)
86,Feel It Still
87,Love Galore (feat. Travis Scott)
88,Supplies
89,Believer
90,Miss You (with Major Lazer & Tory Lanez)
91,GUMMO
92,Échame La Culpa
93,Rake It Up
94,Ice Tray
95,What Ifs
96,The Greatest Show
97,Capital Letters
98,The Weekend - Funk Wav Remix
99,White Iverson
100,Losin Control
101,Mask Off
102,Praying
103,Passionfruit
104,Magnolia
105,Attention (feat. Offset)
106,A Million Dreams
107,Ghostface Killers
108,Say You Won't Let Go
109,Marry Me
110,Never Enough
111,My My My!
112,That's What I Like
113,Everybody Dies In Their Nightmares
114,Dark Knight Dummo (Feat. Travis Scott)
115,Perfect Duet (Ed Sheeran & Beyoncé)
116,Attention
117,Relationship (feat. Future)
118,Bounce Back
119,Greatest Love Story
120,Body Like A Back Road
121,How Long
122,It's A Vibe
123,Sauce It Up
124,Crew (feat. Brent Faiyaz & Shy Glizzy)
125,Fake Love
126,iSpy (feat. Lil Yachty)
127,The Other Side
128,The Weekend
129,LOYALTY. FEAT. RIHANNA.
130,No Role Modelz
131,Strip That Down
132,I Like Me Better
133,Spotlight
134,Bad and Boujee (feat. Lil Uzi Vert)
135,Unforgettable
136,Tip Toe (feat. French Montana)
137,Midnight Summer Jam
138,Designer
139,You Make It Easy
140,do re mi
141,Dreams and Nightmares
142,White Sand
143,Transportin'
144,Saint
145,Morning Light
146,Sober Up
147,Tunnel Vision
148,Supastars
149,For You (Fifty Shades Freed) (& Rita Ora)
150,Despacito - Remix
151,Love Scars
152,The Race
153,Higher Higher
154,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"
155,Wait (feat. A Boogie Wit da Hoodie)
156,Sauce
157,Heaven
158,Dusk Till Dawn - Radio Edit
159,Wait
160,Don't
161,Yours
162,Mi Gente
163,PRBLMS
164,Sensualidad
165,Die For You
166,One Dance
167,Closer
168,T-Shirt
169,Issues
170,Something Just Like This
171,20 Min
172,In Case You Didn't Know
173,wokeuplikethis*
174,Starboy
175,Exchange
176,When It Rains It Pours
177,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)"
178,Portland
179,Written in the Sand
180,Outside Today
181,Money Longer
182,'Till I Collapse
183,Dura
184,Slow Hands
185,So Far Away (feat. Jamie Scott & Romy Dya)
186,Come Alive
187,La Modelo
188,Criminal
189,Look At Me!
190,Saved
191,Lust
192,Glow Like Dat
193,Heartache On The Dance Floor
194,KOODA
195,Real Friends
196,Lemon
197,Dubai Shit
198,Poles 1469
199,Wave
200,Wild Thoughts (feat. Rihanna & Bryson Tiller)
1,Sucker
2,7 rings
3,MIDDLE CHILD
4,Murder On My Mind
5,Sunflower - Spider-Man: Into the Spider-Verse
6,"break up with your girlfriend, i'm bored"
7,Robbery
8,Wow.
9,Going Bad (feat. Drake)
10,Shallow
11,a lot
12,Thotiana
13,Talk
14,Drip Too Hard (Lil Baby & Gunna)
15,Swervin (feat. 6ix9ine)
16,i
17,"thank u, next"
18,Pure Water (with Migos)
19,SICKO MODE
20,Look Back At It
21,Please Me
22,bury a friend
23,Without Me
24,ZEZE (feat. Travis Scott & Offset)
25,Happier
26,Dancing With A Stranger (with Normani)
27,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)"
28,Mixed Personalities (feat. Kanye West)
29,Mo Bamba
30,i'm so tired...
31,Hear Me Calling
32,Lucid Dreams
33,Better
34,Red Room
35,Armed And Dangerous
36,NASA
37,Eastside (with Halsey & Khalid)
38,Wake Up in the Sky
39,Money
40,needy
41,Nights Like This (feat. Ty Dolla $ign)
42,wish you were gay
43,Better Now
44,SAD!
45,Legacy (feat. Travis Scott & 21 Savage)
46,Whip (feat. Travis Scott)
47,Leave Me Alone
48,Bad Girls (feat. Gucci Mane)
49,Envy Me
50,Moonlight
51,Splashin
52,Saturday Nights
53,bad idea
54,Girls Need Love (with Drake) - Remix
55,lovely
56,bloodline
57,when the party's over
58,Rule The World (feat. Ariana Grande)
59,imagine
60,Space Cadet (feat. Gunna)
61,High Hopes
62,Bohemian Rhapsody - Remastered 2011
63,Last Hurrah
64,Let Me Down Slowly
65,Who Do You Love
66,rockstar (feat. 21 Savage)
67,Pure Cocaine
68,Jocelyn Flores
69,Startender (feat. Offset and Tyga)
70,Faucet Failure
71,MIA (feat. Drake)
72,Sweet but Psycho
73,fake smile
74,Con Calma
75,Calling My Spirit
76,Taste (feat. Offset)
77,Nonstop
78,All Girls Are The Same
79,I Like It
80,Almeda
81,Almost (Sweet Music)
82,Be Alright
83,I Fall Apart
84,Noticed
85,Yes Indeed
86,Old Town Road
87,"Thotiana (feat. Cardi B, YG) [Remix]"
88,Ric Flair Drip (& Metro Boomin)
89,Psycho (feat. Ty Dolla $ign)
90,idontwannabeyouanymore
91,ghostin
92,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)"
93,Fuck Love (feat. Trippie Redd)
94,Momma I Hit A Lick (feat. Kendrick Lamar)
95,Nuketown (feat. Juice WRLD)
96,Youngblood
97,Don't Call Me Up
98,Keanu Reeves
99,Roses (with Juice WRLD feat. Brendon Urie)
100,Secreto
101,11 Minutes (with Halsey feat. Travis Barker)
102,Don't Stop Me Now - Remastered
103,Nowadays Pt. 2 (feat. Landon Cube)
104,Look Alive (feat. Drake)
105,Best Part (feat. Daniel Caesar)
106,God's Plan
107,Bleed It
108,in my head
109,10 Freaky Girls (with 21 Savage)
110,Fine China
111,changes
112,Burnin' Up
113,Close To Me (with Diplo) (feat. Swae Lee)
114,Lean Wit Me
115,YOSEMITE
116,I Like Me Better
117,Baila Baila Baila
118,Look What God Gave Her
119,bellyache
120,XO TOUR Llif3
121,ocean eyes
122,SLOW DANCING IN THE DARK
123,Congratulations
124,Stop The Madness (feat. Gunna)
125,Speed It Up
126,No Stylist
127,This Feeling
128,Beautiful Crazy
129,Beautiful (feat. Camila Cabello)
130,No Role Modelz
131,High Top Versace (feat. Young Thug)
132,goosebumps
133,Meant to Be (feat. Florida Georgia Line)
134,whoa (mind in awe)
135,Tequila
136,no tears left to cry
137,Breathe
138,BAD!
139,Flooded
140,Girls Like You (feat. Cardi B)
141,make up
142,Young Dumb & Broke
143,Name in the Sand
144,Hide (feat. Seezyn)
145,4 Phones
146,Another One Bites The Dust - Remastered 2011
147,KIKA (feat. Tory Lanez)
148,"FEFE (feat. Nicki Minaj, Murda Beatz)"
149,Speechless
150,Everybody Dies In Their Nightmares
151,HUMBLE.
152,Always Remember Us This Way
153,Project Dreams
154,In My Feelings
155,Falling Down - Bonus Track
156,Sauce!
157,West Coast
158,Calma - Remix
159,Blue Strips
160,Location
161,Nice For What
162,"Never Recover (Lil Baby & Gunna, Drake)"
163,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)"
164,Arms Around You (feat. Maluma & Swae Lee)
165,Mine
166,Lost In Japan
167,Demons and Angels (feat. Juice WRLD)
168,Kamikaze
169,Topanga
170,Love Lies (with Normani)
171,Be Like Me (feat. Lil Wayne)
172,Lust
173,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix
174,First Off (feat. Travis Scott)
175,Worth It
176,monster
177,Wasted (feat. Lil Uzi Vert)
178,Nowadays (feat. Landon Cube)
179,Pimpin Ain't Eazy
180,The Middle
181,1400 / 999 Freestyle
182,Plug Walk
183,Candy Paint
184,Slime Belief
185,Act Up
186,Lucky You (feat. Joyner Lucas)
187,Walk
188,Walk Me Home
189,Close Friends (Lil Baby & Gunna)
190,CAN'T SAY
191,How Did I Get Here (feat. J. Cole)
192,Stay Flo
193,Twerk (feat. Cardi B)
194,Giant (with Rag'n'Bone Man)
195,Say You Won't Let Go
196,Look At Me!
197,Ok 4 Now
198,Trip
199,Year 3000
200,Black & White
1,rockstar
2,All I Want for Christmas Is You
3,Gucci Gang
4,I Fall Apart
5,Bartier Cardi (feat. 21 Savage)
6,No Limit
7,Ric Flair Drip (& Metro Boomin)
8,Him & I (with Halsey)
9,Rockin' Around The Christmas Tree - Single Version
10,Candy Paint
11,Havana
12,XO TOUR Llif3
13,River (feat. Ed Sheeran)
14,Bank Account
15,Let You Down
16,Too Good At Goodbyes
17,MotorSport
18,PICK IT UP (feat. A$AP Rocky)
19,Last Christmas
20,Perfect
21,It's the Most Wonderful Time of the Year
22,Congratulations
23,Modern Slavery
24,Jingle Bell Rock
25,Codeine Dreaming (feat. Lil Wayne)
26,Dubai Shit
27,1-800-273-8255
28,HUMBLE.
29,Black & Chinese
30,Plain Jane
31,LOVE. FEAT. ZACARI.
32,Wolves
33,Saint
34,Bodak Yellow
35,A Holly Jolly Christmas - Single Version
36,White Christmas
37,Eye 2 Eye
38,Young Dumb & Broke
39,Christmas Time Is Here - Vocal
40,New Rules
41,Sky Walker (feat. Travis Scott)
42,I Get The Bag (feat. Migos)
43,Wanted You (feat. Lil Uzi Vert)
44,Meant to Be (feat. Florida Georgia Line)
45,Do They Know It's Christmas? - 1984 Version
46,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)
47,Betrayed
48,The Christmas Song (Merry Christmas To You)
49,Silence
50,Bad At Love
51,Motorcycle Patches
52,"Let Me Go (with Alesso, Florida Georgia Line & watt)"
53,BUTTERFLY EFFECT
54,What Lovers Do (feat. SZA)
55,End Game
56,Huncho Jack
57,Blue Christmas
58,goosebumps
59,Roll In Peace (feat. XXXTENTACION)
60,Winter Wonderland
61,Jocelyn Flores
62,Location
63,Perfect Duet (Ed Sheeran & Beyoncé)
64,The Way Life Goes (feat. Oh Wonder)
65,Thunder
66,Rubbin Off The Paint
67,Unforgettable
68,Feliz Navidad
69,Carol of the Bells
70,Fuck Love (feat. Trippie Redd)
71,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)
72,Saint Laurent Mask
73,Slippery (feat. Gucci Mane)
74,Sorry Not Sorry
75,Tell Me You Love Me
76,It's Beginning to Look a Lot Like Christmas
77,Drowning (feat. Kodak Black)
78,Never Be the Same
79,Ghostface Killers
80,Run Rudolph Run - Single Version
81,Santa Tell Me
82,Happy Xmas (War Is Over) - Remastered
83,Santa Baby (with Henri René & His Orchestra)
84,Go
85,Shape of You
86,Stir Fry
87,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording"
88,Moon Rock
89,Rudolph The Red-Nosed Reindeer
90,Wonderful Christmastime - Remastered 2011 / Edited Version
91,GUMMO
92,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)"
93,How U Feel
94,Go Flex
95,DNA.
96,Believer
97,Where U From
98,Mistletoe
99,How Long
100,Sober
101,Little Saint Nick - 1991 Remix
102,Mask Off
103,Silver Bells
104,Redbone
105,MIC Drop (feat. Desiigner) [Steve Aoki Remix]
106,Rake It Up
107,Here Comes Santa Claus (Right Down Santa Claus Lane)
108,Feel It Still
109,Go Legend (& Metro Boomin)
110,White Iverson
111,Body Like A Back Road
112,Magnolia
113,Love Galore (feat. Travis Scott)
114,Ice Tray
115,Do You Hear What I Hear?
116,Mistletoe And Holly - Remastered 1999
117,Mele Kalikimaka - Single Version
118,Despacito - Remix
119,Real Friends
120,Joy To The World
121,Sauce It Up
122,The First Noel - Remastered 1999
123,iSpy (feat. Lil Yachty)
124,Échame La Culpa
125,Mi Gente
126,Attention
127,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'"
128,Losin Control
129,Relationship (feat. Future)
130,I Miss You (feat. Julia Michaels)
131,New Freezer (feat. Kendrick Lamar)
132,Sleigh Ride
133,The Weekend
134,"Baby, It's Cold Outside"
135,Look What You Made Me Do
136,Hallelujah
137,Holly Jolly Christmas
138,Bad and Boujee (feat. Lil Uzi Vert)
139,The Race
140,Plain Jane REMIX
141,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"
142,Transportin'
143,Say You Won't Let Go
144,Delicate
145,Tunnel Vision
146,Wait
147,That's What I Like
148,Bounce Back
149,Everybody Dies In Their Nightmares
150,...Ready For It?
151,What Ifs
152,Dusk Till Dawn - Radio Edit
153,It's A Vibe
154,Have Yourself A Merry Little Christmas
155,The Little Drummer Boy
156,Sensualidad
157,Strip That Down
158,Best Man
159,Passionfruit
160,Look At Me!
161,Dark Knight Dummo (Feat. Travis Scott)
162,LOYALTY. FEAT. RIHANNA.
163,Man's Not Hot
164,So Far Away (feat. Jamie Scott & Romy Dya)
165,Merry Christmas Darling - Album Version/Remix
166,do re mi
167,No Role Modelz
168,Marry Me
169,T-Shirt
170,Crew (feat. Brent Faiyaz & Shy Glizzy)
171,La Modelo
172,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix
173,Starboy
174,Wild Thoughts (feat. Rihanna & Bryson Tiller)
175,wokeuplikethis*
176,Sleigh Ride
177,Something Just Like This
178,Silent Night
179,Corazón
180,All I Want For Christmas (Is My Two Front Teeth) - Remastered
181,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)"
182,The Man With The Bag
183,KOODA
184,Rockin' Around The Christmas Tree - Recorded at Spotify Studios NYC
185,I Like Me Better
186,Havana - Remix
187,"Mary, Did You Know?"
188,Tip Toe (feat. French Montana)
189,Believe
190,Slow Hands
191,Santa Claus Is Coming To Town
192,Closer
193,Mall
194,Fairytale of New York (feat. Kirsty MacColl)
195,There's Nothing Holdin' Me Back
196,Driving Home for Christmas
197,Se Preparó
198,beibs in the trap
199,No Option
200,Praying
1,Nice For What
2,God's Plan
3,I Like It
4,Psycho (feat. Ty Dolla $ign)
5,Look Alive (feat. Drake)
6,Call Out My Name
7,SAD!
8,Plug Walk
9,Freaky Friday (feat. Chris Brown)
10,Walk It Talk It
11,Be Careful
12,JAPAN
13,Love Lies (with Normani)
14,Ric Flair Drip (& Metro Boomin)
15,The Middle
16,Mine
17,Powerglide (feat. Juicy J)
18,All The Stars (with SZA)
19,One Kiss (with Dua Lipa)
20,Moonlight
21,Barbie Tingz
22,rockstar
23,FRIENDS
24,Wasted Times
25,Stir Fry
26,I Fall Apart
27,"King's Dead (with Kendrick Lamar, Future & James Blake)"
28,Meant to Be (feat. Florida Georgia Line)
29,I Do (feat. SZA)
30,Bartier Cardi (feat. 21 Savage)
31,Chun-Li
32,Esskeetit
33,Playinwitme (feat. Kehlani)
34,Lemon - Drake Remix
35,Drip (feat. Migos)
36,Nevermind
37,In My Blood
38,Delicate
39,Try Me
40,Let Me
41,Bodak Yellow
42,PICK IT UP (feat. A$AP Rocky)
43,Everyday
44,1942
45,Ring (feat. Kehlani)
46,changes
47,Red Roses (feat. Landon Cube)
48,XO TOUR Llif3
49,Best Life (feat. Chance The Rapper)
50,IDGAF
51,Bickenhead
52,New Freezer (feat. Kendrick Lamar)
53,X
54,Pray For Me (with Kendrick Lamar)
55,Guatemala (feat. Slim Jxmmi) - From Swaecation
56,Beautiful
57,Candy Paint
58,Jocelyn Flores
59,Congratulations
60,HUMBLE.
61,Bounce Out With That
62,Marry Me
63,Remind Me to Forget
64,Nowadays (feat. Landon Cube)
65,Never Be the Same
66,Like I Do
67,Tequila
68,Get Up 10
69,Anybody (feat. Nicki Minaj)
70,LOVE. FEAT. ZACARI.
71,Thru Your Phone
72,1950
73,A$AP Forever
74,Bank Account
75,Fuck Love (feat. Trippie Redd)
76,Havana (feat. Young Thug)
77,Plain Jane
78,Say Something
79,Young Dumb & Broke
80,Hurt You
81,Betrayed
82,I Wanna Know (feat. Bea Miller)
83,Money Bag
84,You Make It Easy
85,MotorSport
86,Sky Walker (feat. Travis Scott)
87,No Limit
88,Finesse - Remix; feat. Cardi B
89,I Was Never There
90,44 More
91,goosebumps
92,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)"
93,Outside Today
94,Roll In Peace (feat. XXXTENTACION)
95,Location
96,GOTTI
97,Let You Down
98,She Bad
99,Lost In Japan
100,1-800-273-8255
101,Privilege
102,I Get The Bag (feat. Migos)
103,BUTTERFLY EFFECT
104,Heaven
105,New Rules
106,Pineapple (feat. Gucci Mane & Quavo)
107,66
108,Perfect
109,Unforgettable
110,Thunder
111,the remedy for a broken heart (why am I so in love)
112,Narcos
113,"Let Me Go (with Alesso, Florida Georgia Line & watt)"
114,Codeine Dreaming (feat. Lil Wayne)
115,Chasing Fire
116,Wanted You (feat. Lil Uzi Vert)
117,Silence
118,Everybody Dies In Their Nightmares
119,Bad Company (feat. BlocBoy JB)
120,Mad Love
121,Paramedic!
122,The Way Life Goes (feat. Oh Wonder)
123,Go Flex
124,DNA.
125,Drowning (feat. Kodak Black)
126,Rubbin Off The Paint
127,X (with 2 Chainz & Saudi)
128,Believer
129,Sorry Not Sorry
130,123
131,Dark Knight Dummo (Feat. Travis Scott)
132,Passionfruit
133,Shape of You
134,Wolves
135,Most People Are Good
136,BILLY
137,White Iverson
138,Dura
139,Body Like A Back Road
140,Flames
141,Redbone
142,Love Galore (feat. Travis Scott)
143,Him & I (with Halsey)
144,Home With You
145,Losin Control
146,No Role Modelz
147,Everybody Hates Me
148,Rewrite The Stars
149,I Like Me Better
150,Youngblood
151,Too Good At Goodbyes
152,One Dance
153,This Is Me
154,Sober Up
155,Feel It Still
156,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)"
157,Singles You Up
158,Slippery (feat. Gucci Mane)
159,GUMMO
160,Aries (YuGo) (feat. Pharrell & Station Wagon P)
161,Te Boté - Remix
162,Best Part (feat. Daniel Caesar)
163,Hope
164,Bad At Love
165,All on Me
166,It's A Vibe
167,Written in the Sand
168,Sauce It Up
169,Say You Won't Let Go
170,Gucci Gang
171,OKRA
172,Do I Make You Wanna
173,Mask Off
174,Get You (feat. Kali Uchis)
175,Whatever It Takes
176,What Ifs
177,Relationship (feat. Future)
178,When It Rains It Pours
179,iSpy (feat. Lil Yachty)
180,Rover 2.0
181,NUMB
182,September - Recorded at The Tracking Room Nashville
183,Tell Me You Love Me
184,3:15
185,Rake It Up
186,Lust
187,Yours
188,Unforgettable
189,Africa
190,Starboy
191,Fake Love
192,Creeping (feat. Rich the Kid)
193,Alien
194,Mr. Brightside
195,Magnolia
196,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez"
197,Bounce Back
198,KEKE
199,Take Back Home Girl (Feat. Tori Kelly)
200,Say Amen (Saturday Night)
1,Bank Account
2,XO TOUR Llif3
3,Unforgettable
4,Wild Thoughts (feat. Rihanna & Bryson Tiller)
5,Despacito - Remix
6,HUMBLE.
7,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)"
8,Mi Gente
9,BUTTERFLY EFFECT
10,Congratulations
11,Sorry Not Sorry
12,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)"
13,Strip That Down
14,Location
15,Redbone
16,Attention
17,Young Dumb & Broke
18,Believer
19,Body Like A Back Road
20,1-800-273-8255
21,Bodak Yellow
22,DNA.
23,Slippery (feat. Gucci Mane)
24,goosebumps
25,2U (feat. Justin Bieber)
26,Magnolia
27,Love Galore (feat. Travis Scott)
